"","GSM909136","GSM909137","GSM909138","GSM909139","GSM909140","GSM909141","GSM909142","GSM909143","GSM909144","GSM909145","GSM909146","GSM909147","GSM909148","GSM909149","GSM909150"
"LINC00612",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00608",2.27726049633333,2.27621249,2.27563594026667,2.27605864793333,2.27701124526667,2.27657675566667,2.27627508773333,2.27639048753333,2.27657675566667,2.2759615442,2.27733480473333,2.27415392146667,2.27536729326667,2.27737245933333,2.27588409326667
"LINC00606",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00599 /// MIR124-1",2.377897382,2.3893289336,2.38110782433333,2.38669494106667,2.3925132604,2.386145138,2.38578134433333,2.38497444153333,2.3837502842,2.38330236586667,2.39430616146667,2.35837839433333,2.37768856133333,2.38545164806667,2.3840693556
"LINC00598",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00597",2.4012163426,2.61720949006667,2.27327344,2.41209536553333,2.41806799593333,2.40995736226667,2.3714882068,2.41124099866667,2.49297325053333,2.79527639626667,2.38078538473333,2.37912543566667,3.58467035546667,2.66217132053333,2.82796187086667
"LINC00593",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00589",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.287839488,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00588",2.27327344,2.27327344,2.27327344,2.27327344,2.27350494086667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27518710886667,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00582",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28160010313333
"LINC00574",2.28192717986667,2.28553420926667,2.28440563206667,2.28427193653333,2.286890202,2.28556189866667,2.28534349213333,2.28507165466667,2.27912971106667,2.28486695293333,2.28724143763333,2.73548679413333,2.28369488973333,2.28716671333333,2.2850039762
"LINC00567",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2873083288,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00543 /// LINC00543",2.27642569733333,2.27327344,2.27327344,2.27327344,2.32027381446667,2.30130006153333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00537",3.8274016466,3.7743374768,3.80220852606667,4.09140526246667,2.74170461406667,3.8618056784,3.78243316853333,3.77606312126667,3.87631365866667,3.83226137073333,3.735658239,3.78508647926667,3.8006146858,3.01103343566667,3.81798139273333
"LINC00527",2.33723490053333,2.34827788366667,2.34083398233333,2.3469804038,2.3485896758,2.34526729793333,2.34303705326667,2.34472990346667,2.30102844326667,2.57178988526667,2.27385051706667,2.33802268113333,2.3406258104,2.34756576726667,2.34519703066667
"LINC00526",6.1411997506,6.30245943733333,6.19912812853333,6.0703842384,6.22240161806667,5.91931537253333,6.0738161094,5.96517753073333,6.06956195253333,5.84498644033333,6.42385590473333,5.94497702613333,6.14670244746667,5.90342550946667,6.0317638012
"LINC00523",2.28633795273333,2.29111690586667,2.28926148213333,2.2913406436,2.29292309646667,2.27327344,2.29083504533333,2.2905977996,2.2898898644,2.29600291373333,2.29315210253333,2.28405767966667,2.288871268,2.293322069,2.29044937433333
"LINC00521",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00520",4.10429582646667,4.048506977,4.104784744,4.06893623406667,3.91647149533333,4.074733679,4.2475060884,4.0651122882,4.12077045646667,4.12727500493333,4.09057924766667,4.04785176746667,4.0549060062,4.08084865206667,4.0988737244
"LINC00518",2.27327344,2.4056747332,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00515",2.28764592386667,2.29323788033333,2.2905977996,2.29309630753333,2.29499481506667,2.29241368286667,2.29252727413333,2.292570943,2.2913406436,2.29162645613333,2.29532912066667,2.3056285846,2.2905259498,2.29542674753333,2.29231818513333
"LINC00494",2.27327344,2.27327344,2.28214984033333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00493",9.59148264213333,9.84387470313333,10.1635867193333,9.76788354033333,10.0310749531333,9.92419940893333,9.815818149,9.78861811526667,9.95703603146667,9.86045459713333,10.1138128026667,9.9014841316,9.87979299973333,9.8392523796,9.98841139573333
"LINC00488",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.33054980393333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00486",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00483",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00482",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.34223050066667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00479",2.3000434086,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.30525144793333,2.27327344,2.27327344
"LINC00478",4.20419602726667,5.2530909578,4.79247743933333,4.98821599686667,4.94369437213333,5.718289036,4.94999929713333,4.8117239604,4.9531980526,5.11611442013333,5.27894878573333,5.1176367042,5.0099679384,4.99183432786667,5.10335614286667
"LINC00477",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00476 /// LOC101930476",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00476",2.27361665086667,2.27468543693333,2.274205489,2.27459090126667,2.27498575533333,2.2751134052,2.274938564,2.2748285626,2.27510213133333,2.27465715793333,2.275275362,2.34198418313333,2.27421851106667,2.27552292113333,2.336089192
"LINC00474",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00473",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00472",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3100109324,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00471",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28303759806667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00470",3.19640965646667,3.2020690792,3.39713481026667,3.19776784873333,3.34909037446667,3.50496608333333,3.20287277373333,3.1858409004,3.239942135,3.42170921966667,3.18799915586667,4.36653175646667,3.17253133513333,3.2256360228,3.16775109866667
"LINC00467",6.28264106846667,6.49387845873333,6.2419741622,6.39499654833333,6.40504881973333,5.96977427066667,6.3005253992,6.46582977133333,6.0779454644,6.08341552633333,6.0643438028,6.1907832236,6.0669630624,6.22601462593333,6.45531970206667
"LINC00461 /// MIR9-2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27642569733333,2.27327344,2.27327344
"LINC00460",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00452",2.2869155248,2.2918443,2.28981999573333,2.29200328906667,2.29362194306667,2.2914273584,2.2914273584,2.29129861873333,2.29057164326667,2.29083504533333,2.29397707926667,2.2846207774,2.28942798493333,2.29416341626667,2.2913406436
"LINC00421",2.32913256493333,2.27327344,2.3329975684,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28530375546667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00410",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00341 /// SYNE3",6.14178494273333,6.66813545033333,6.22378170726667,6.56894784013333,7.62360450286667,6.73689918013333,6.90105224533333,6.63662468,4.17676379666667,7.1588868772,6.26351593,7.35883092466667,5.8324946818,6.55570692833333,6.23250390993333
"LINC00339",4.93818991,4.75414459626667,4.91107118293333,3.9933347042,4.89842031373333,4.80140406626667,3.52095803293333,6.04753081433333,6.0703842384,5.43291131873333,4.77856724586667,5.66764922733333,5.82584172913333,3.82881319713333,4.85907411693333
"LINC00326",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27423750333333,2.27327344,2.27327344,2.27327344,2.3818762706
"LINC00324",3.56123630086667,3.4996354182,3.59743673233333,3.495862733,3.95021537833333,3.91006828066667,3.5114116742,2.83283834333333,3.5680689144,3.4505003628,3.54105801993333,3.49840261606667,3.21451896313333,3.5522099088,4.0769924626
"LINC00323",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00320",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00319",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00314",2.27373617966667,2.27327344,2.38361625793333,2.63360419993333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.4666838664
"LINC00313",2.31394446566667,2.3233202638,2.31719553086667,2.32231705346667,2.3253024826,2.32001391446667,2.32027381446667,2.32309173833333,2.31994942306667,2.32021021006667,2.32715486806667,2.30759739553333,2.87716876406667,2.32552135313333,2.32109317333333
"LINC00312",2.2734703684,2.27426534046667,2.27377295246667,2.2741246968,2.274419416,2.27487408493333,2.27406521053333,2.27327344,2.27470920086667,3.78947709693333,2.43453839486667,2.53092997526667,2.2738119328,2.27485601646667,2.56959328493333
"LINC00310",2.27327344,2.27327344,2.27627508773333,2.27327344,2.27327344,2.27327344,2.2772471406,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00305",2.27327344,2.27327344,2.2734067904,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00304",2.27456978173333,2.2763243406,2.27546605246667,2.27615536553333,2.27327344,2.27664554173333,2.27633488666667,2.27643935446667,2.27664554173333,2.27602681533333,2.27743047733333,2.27421101533333,2.27544925566667,2.2774789312,2.27592810473333
"LINC00301",2.27327344,2.27327344,2.27327344,2.27327344,2.27841528626667,2.27327344,2.27327344,2.27327344,2.28312220166667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00298",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00294",4.39818145426667,3.91970848186667,4.413974112,4.80249751526667,4.11668237213333,4.3848425022,4.52726407446667,4.3578235588,4.44382169373333,4.16179595693333,4.38845870686667,4.889550418,4.35378210086667,4.4005594764,4.836856381
"LINC00293",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00284",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27833475933333,2.27327344,2.27327344,2.27327344
"LINC00282",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27714591466667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00277",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.63970123786667,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00271",2.2751134052,2.27327344,2.27327344,2.27704596946667,2.36554481446667,2.2774789312,2.27701124526667,2.27726049633333,2.27736144806667,2.27693537506667,2.2817971016,2.63930707653333,2.42038057106667,2.3490576988,2.3692728942
"LINC00261",9.90821576406667,10.1085760833333,9.3228616558,10.083213981,9.99705013853333,9.45905805073333,9.5973802792,9.86778211246667,9.93385998826667,10.57192539,9.9014841316,10.5690140546667,9.71119397206667,9.94645139733333,10.1480634946667
"LINC00254 /// MEIOB",2.27327344,2.27327344,2.2850952082,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00242",2.27327344,2.27327344,2.27898581146667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00240",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.30784718386667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00238",3.00544351313333,3.0155045126,2.99471140526667,2.98248634466667,3.01443439086667,3.00263951073333,3.17843002806667,2.97687021546667,3.01257614206667,3.01210413346667,2.99546589246667,2.9406114502,3.0286062436,2.97729691006667,3.81842563506667
"LINC00205 /// LOC102723489 /// LOC102725097",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00202-2",2.5536169512,2.55729373506667,2.64796108966667,2.5599956106,2.57511001613333,2.56496766013333,2.55128039366667,2.55236897513333,2.6383812844,2.56621412453333,2.57658551453333,2.52311776426667,2.53961326066667,2.52840757806667,2.5636742984
"LINC00202-1",2.97936719173333,3.3832139756,3.22902216786667,2.9529300098,3.25353244966667,2.93256123233333,2.90515888466667,2.89382533793333,2.93527029433333,2.84272971693333,2.88952989273333,3.4384225946,2.8723509234,2.5536169512,2.9096451496
"LINC00189",2.27327344,2.28852408766667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.274269994,2.27327344,2.27327344,2.2736461544
"LINC00176",2.27327344,2.28534349213333,2.28423516993333,2.28539785653333,2.2867886444,2.28539785653333,2.2852072116,2.28494617073333,2.28482589586667,2.5659275694,2.3087790956,2.28017893306667,2.28354790533333,2.28696610766667,2.2848927422
"LINC00174",2.27327344,2.27327344,2.2734834396,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00173",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27837896913333
"LINC00167",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00162",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00161",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27663042773333,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00158",2.27614550753333,2.278523323,2.2776964196,2.278523323,2.27936267973333,2.2787695466,2.27819101673333,2.27855733673333,2.2854166408,2.2781202328,2.28000481846667,2.39996925506667,2.27736144806667,2.28303759806667,2.27807862673333
"LINC00116",5.93134014226667,6.3625653652,6.00656262073333,6.01168413833333,6.20860923373333,6.0349891194,5.69053499873333,5.8634692608,5.93863987606667,5.76796049106667,5.773205356,5.84714081913333,5.70141745313333,4.9063628738,5.89531087793333
"LINC00112",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00094",2.89584050046667,3.30421547813333,2.96751750953333,2.9551636332,2.92610093773333,2.97228184273333,3.4245797424,2.67040163333333,2.98248634466667,2.4040754516,2.96751750953333,3.359823059,2.884320959,2.9718276452,2.95644725453333
"LINC00092",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28038214326667,2.28931582726667,2.27327344,2.27327344,2.2989990294,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00052",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00051",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3929448496,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC00032",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27444860026667,2.27327344,2.27327344,2.27327344
"LINC00028",2.45483034733333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LINC-PINT",2.83283834333333,2.81106213273333,2.82504845033333,2.83487880993333,2.84668164006667,2.838017743,2.82420941766667,2.81145242266667,3.5574615842,2.8360687662,2.82728136873333,2.81348061406667,2.83546868993333,2.97063709573333,2.8389192518
"LIN9",2.3067868024,2.27327344,2.3145058286,2.27327344,2.2741042742,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LIN7C",8.01513032606667,8.1247882184,8.11397860493333,8.16091782946667,8.0994872128,8.16091782946667,8.04760961986667,8.01413344706667,8.26943508486667,8.2985718442,8.3449978618,8.21426335466667,8.15772112266667,8.47407698406667,8.1705468042
"LIN7B",3.4940627968,3.4934543808,3.45214760546667,3.4655339026,3.48675086626667,3.76961918586667,3.64217652693333,3.42694025673333,3.4129767136,4.02430508046667,3.45271586706667,3.7612487264,3.42694025673333,3.44044658286667,3.4559485342
"LIN7A",3.606312547,3.40898851806667,3.5171846996,3.69290069333333,3.45893213173333,3.6825766488,3.48020211353333,3.43694026653333,3.36115807553333,3.45893213173333,3.78243316853333,3.16935157686667,3.42807182733333,3.19250336926667,3.36617717593333
"LIN54",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3033764758,2.27327344,2.27327344,2.37177036873333,2.39841623133333,2.27327344,2.27327344
"LIN52",3.31353661286667,2.97017972693333,3.28132927966667,3.06152776293333,3.95780537053333,3.28132927966667,3.27223853253333,3.19846399286667,3.49270805593333,3.3107345284,3.27800346366667,3.33729815053333,3.189207044,3.5528657174,3.34763470153333
"LIN37",5.33780287253333,5.78572846426667,4.9592378984,5.32510033833333,5.2999472604,5.31576866786667,5.7348020222,5.32510033833333,4.68595482846667,5.1659532096,5.2650462466,5.9325772046,5.01874170506667,5.36653729813333,5.34615764086667
"LIN28B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2793075028,2.27327344,2.27327344,2.27327344
"LIN28A",2.3561366626,2.35659794673333,2.3498294602,2.3552245504,2.357880388,2.558036936,2.407508678,2.35416094313333,2.45103826053333,2.35281182946667,2.3628942578,2.36885656993333,2.347620279,2.4577379352,2.35363547973333
"LIMS2",4.530346028,4.76826797546667,4.82473690393333,4.7767794912,4.54056531126667,4.77813731573333,4.75727846493333,4.73058339066667,4.92504911533333,5.15109391066667,4.78840530826667,5.33174162226667,4.777237516,4.36878287613333,4.81548865866667
"LIMS1 /// LIMS3L",7.54157062126667,7.77475628486667,7.93291930026667,7.47481173893333,8.18725857206667,7.6767454072,7.3901080838,7.4327569394,7.55063794266667,7.31777137446667,7.46335993966667,7.282225465,7.9162927864,7.86383381113333,7.44562072513333
"LIMK2",2.49297325053333,2.5139370246,2.49354872673333,2.5008513034,2.51144168853333,2.5023414222,2.51897689353333,2.49199232033333,2.5026383922,2.50288183233333,2.51015416093333,2.46718019046667,2.49131926046667,2.5026383922,2.50188970193333
"LIMK1",2.30768589186667,2.31637703593333,2.31146023326667,2.3162820642,2.3184535272,2.3143134678,2.31387337386667,2.31585878913333,2.31346212953333,2.31375200226667,2.3197508188,2.30237083306667,2.71203691066667,2.31869578006667,2.3148205848
"LIME1 /// ZGPAT",10.8456382646667,11.1168028986667,10.410351986,10.442634254,11.2255624513333,11.0586989413333,10.4938207233333,10.7934903413333,10.5736316146667,10.925853874,10.598330112,11.1783678546667,10.5644263426667,10.5287394213333,10.5287394213333
"LIME1",8.247194858,8.6284534388,7.990714343,8.4445505794,8.3449978618,8.40870064506667,8.10341714793333,8.4011924338,8.6877824606,8.64663925873333,8.43029646073333,9.3631696272,8.69005450193333,8.49526998693333,8.96034799493333
"LIMD2",2.32769199746667,2.3381020474,2.3318155682,2.33755582306667,2.33981554593333,2.33490272086667,2.33456664106667,2.3365112726,2.3339867148,2.3346927738,2.34247628746667,2.31981103993333,2.3318155682,2.33778684746667,2.33616953026667
"LIMD1",4.6373602962,4.7470034556,4.55224272373333,4.8191812008,4.2208320216,4.74311283406667,4.72687646486667,4.65806283313333,4.60990950713333,5.42430957033333,5.1911001318,4.90315734086667,4.62250286073333,5.1693764444,5.22588929646667
"LIMCH1",5.8563034466,6.2199399658,5.94598257093333,6.19600704633333,5.73204362486667,5.76120961153333,5.746890081,5.41683352013333,5.9913956804,6.03784240413333,6.27937210393333,5.36859220153333,5.911762672,6.106925402,6.3416715322
"LIMA1",4.5504022532,4.6104187896,4.8901726914,4.41653118386667,4.87994855186667,4.52958447606667,4.48391621693333,4.655778593,4.70405944146667,4.5900601258,4.54788816226667,4.530346028,4.5098967216,4.543856522,4.36878287613333
"LIM2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27985859386667,2.27327344,2.27327344,2.27327344,2.27327344
"LILRP2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28650646373333,2.27327344,2.27327344,2.27327344,2.2750115924,2.27327344,2.27327344,2.27327344
"LILRB5",4.60083470846667,5.26162980633333,4.7983071442,4.9087076698,4.7767794912,4.4709502118,5.34615764086667,4.53411006093333,5.3658053762,4.18600611506667,4.30368765166667,4.46921432686667,6.30318710266667,5.80701373273333,5.56392207653333
"LILRB4",2.3781043962,2.373769887,2.66416924113333,2.3443943084,2.32463877573333,2.3197508188,2.3198633178,2.95210735753333,2.3193465376,2.31981103993333,2.27327344,2.2780424454,2.76261575673333,2.5963657528,2.3204963444
"LILRB3",5.94881779693333,6.04753081433333,6.33527189173333,5.85687512633333,5.57881571113333,5.9503654872,5.89717319573333,5.80877740393333,5.979252982,5.7453339024,5.63063506026667,6.4547781046,6.36743309793333,6.19716816393333,5.72812605273333
"LILRB2",3.7437380638,3.56539486153333,3.47948415773333,3.51898226446667,3.53572194853333,3.41630778446667,3.8351816318,3.04192197446667,4.19068290853333,3.79694251413333,3.99625320706667,3.61111284593333,5.84305760506667,3.838586042,4.05922983166667
"LILRB1",2.8513636584,2.9273156088,3.37260567733333,2.892095214,2.27327344,2.79932091413333,3.000701882,3.24200921253333,2.963335237,3.50836480226667,3.23104613033333,2.8905640114,4.26077343406667,2.95929789066667,2.94184733173333
"LILRA5",2.32588955406667,2.33572876893333,2.32957723766667,2.3350951266,2.337668779,2.33262610933333,2.33207907673333,2.29974982426667,2.5344756724,2.3325181914,2.50288183233333,2.31792515893333,2.4643690834,2.33564347453333,2.333904376
"LILRA4",2.42090343006667,2.5151227448,2.7173766012,2.52500302106667,2.5358441712,3.3107345284,2.7273059614,2.5537816824,2.91380425886667,2.51267163746667,2.58694317913333,2.68015819113333,2.50361093626667,2.38497444153333,2.52431155086667
"LILRA3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"LILRA2",2.83772467913333,2.8167493012,2.83245411533333,2.80568829086667,2.85219704053333,2.84794936413333,2.82886743226667,3.08062582746667,2.84403078426667,2.64298172193333,2.83196959813333,2.78046355606667,3.66729346733333,2.89822523026667,2.86552972693333
"LILRA1",2.29252727413333,2.29493903606667,2.34381625713333,2.2948129366,2.42351048726667,2.29397707926667,2.293881746,2.29416341626667,2.75428622793333,2.29335709486667,2.29740570246667,2.27327344,2.2919724924,2.29730145353333,2.29416341626667
"LIG4",6.18156518546667,6.1135675944,6.52708587713333,6.3086037806,6.13625814,6.1313758072,6.32857556533333,6.00766121973333,6.63544219353333,6.15215751093333,6.04502283046667,6.0657749456,6.06283925046667,6.44648407213333,6.111352264
"LIG3",2.5643178696,2.56569417153333,2.56220695566667,2.7532380696,2.5860166068,2.5746339786,2.55863915446667,2.5636742984,2.57939589086667,2.57658551453333,2.57675829133333,2.53312947546667,2.54568113733333,2.57483572466667,2.57398327966667
"LIG1",2.40251843546667,2.27796211673333,2.27718798913333,2.2780206588,2.2788552774,2.27828341893333,2.44848566306667,2.37356985826667,2.2780001138,2.27975795926667,2.2794459114,2.5584406796,2.540071531,2.27919469933333,2.275087121
"LIFR",6.31852470193333,6.3466592408,6.30187635546667,6.37996989133333,6.4858874276,5.6828152882,6.218257254,6.18816340373333,6.74056493533333,6.66668154846667,6.47809764953333,6.14442197806667,6.2206064302,7.04378389926667,6.6862904722
"LIF",2.4999029316,2.323194783,2.31945059046667,2.32214304313333,2.32515359033333,2.50667882493333,2.3201057476,2.32288788893333,2.3197508188,2.32001391446667,2.32698022246667,2.30744133766667,3.04044910386667,2.32546046926667,2.320930933
"LIAS",4.143034242,4.34151123,4.13782675086667,3.7986009318,4.29714686746667,4.12727500493333,4.0657772992,4.06827898886667,3.9821324256,3.99549487286667,4.21306071553333,4.0802949784,4.04910157313333,5.06198957806667,4.25201589546667
